0.98675,0.98757,0.99135,0.9922,0.99172,0.99176,0.9918,0.99181,0.99181,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182,0.99182
0.97849,0.9903,0.99338,0.99362,0.99399,0.99357,0.9936,0.99363,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247
0.98523,0.99007,0.99319,0.99363,0.99318,0.99322,0.9933,0.99263,0.99239,0.99239,0.99239,0.99239,0.99239,0.99239,0.99239,0.9924,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242,0.99242
0.97024,0.97976,0.99058,0.99186,0.99287,0.99314,0.99321,0.99325,0.99327,0.99327,0.99237,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99202,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203
0.97537,0.98768,0.99425,0.99445,0.99475,0.9944,0.99451,0.99455,0.99459,0.99382,0.99391,0.99401,0.99401,0.9941,0.99417,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418,0.99418
0.98655,0.99009,0.99281,0.99329,0.99391,0.99373,0.99384,0.99391,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394
0.97764,0.98137,0.99111,0.99115,0.99128,0.9915,0.99155,0.99086,0.99095,0.991,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101,0.99101
0.97695,0.97923,0.99106,0.99206,0.99263,0.99319,0.99355,0.99324,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325,0.99325
0.98247,0.98528,0.99147,0.99214,0.99251,0.99311,0.99372,0.99381,0.99338,0.9932,0.9933,0.9933,0.9933,0.9933,0.9933,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931
0.98287,0.98682,0.99291,0.99334,0.99348,0.99266,0.99304,0.9931,0.99311,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225,0.99225
0.97834,0.98814,0.99159,0.99094,0.99123,0.99134,0.99289,0.993,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203,0.99203
0.96965,0.98855,0.99197,0.99252,0.99269,0.99287,0.99302,0.99321,0.99322,0.99323,0.99323,0.99323,0.99323,0.99323,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324,0.99324
0.98554,0.98828,0.99075,0.99112,0.9912,0.99065,0.99061,0.99063,0.99085,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088,0.99088
0.97921,0.98584,0.99105,0.99174,0.99159,0.99246,0.99191,0.99199,0.99232,0.99233,0.99233,0.99233,0.99233,0.99233,0.99233,0.99235,0.99235,0.99235,0.99238,0.99238,0.99239,0.99239,0.99239,0.99239,0.99239,0.9924,0.9924,0.99241,0.99241,0.99241,0.99241,0.99241,0.99241,0.99241
0.97267,0.981,0.99264,0.99318,0.99262,0.9938,0.99196,0.9916,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161,0.99161
0.98766,0.98899,0.99268,0.99269,0.99196,0.99165,0.99192,0.99275,0.99237,0.99242,0.99246,0.99247,0.99247,0.99247,0.99247,0.99247,0.99248,0.99248,0.99248,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925
0.98503,0.98736,0.99392,0.99415,0.99391,0.99288,0.99452,0.99392,0.99463,0.99352,0.99352,0.99352,0.99352,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339
0.97929,0.99138,0.99366,0.99434,0.9946,0.99476,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494,0.99494
0.98891,0.99068,0.99216,0.99329,0.99344,0.99386,0.99405,0.99197,0.99204,0.9921,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223
0.98127,0.9834,0.99113,0.99136,0.99199,0.99184,0.99177,0.99199,0.99132,0.9911,0.99129,0.99104,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092,0.99092
0.98827,0.98887,0.99269,0.99231,0.99256,0.99267,0.99277,0.99278,0.99278,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272,0.99272
0.98814,0.9892,0.99105,0.99161,0.99202,0.99115,0.99221,0.9923,0.99197,0.99166,0.99128,0.99129,0.99129,0.99129,0.99129,0.99129,0.99129,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913,0.9913
0.98624,0.98848,0.99186,0.99151,0.99178,0.99226,0.99235,0.9924,0.99244,0.99247,0.99236,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223,0.99223
0.98335,0.9874,0.99238,0.99285,0.99297,0.99327,0.99334,0.99343,0.9924,0.99174,0.99177,0.99185,0.99187,0.99192,0.99192,0.99193,0.99193,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192,0.99192
0.98007,0.98764,0.99266,0.99299,0.99318,0.99334,0.9931,0.99217,0.99219,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922,0.9922
0.97965,0.98949,0.99071,0.99129,0.99097,0.9912,0.99265,0.99271,0.99276,0.99278,0.99204,0.99206,0.99206,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208,0.99208
0.98147,0.98547,0.99228,0.99298,0.99324,0.99328,0.99191,0.99193,0.992,0.99202,0.99208,0.99215,0.99218,0.99218,0.99219,0.99219,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218,0.99218
0.98179,0.98371,0.99082,0.99066,0.99192,0.99049,0.99078,0.99088,0.99089,0.99094,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095,0.99095
0.96689,0.98103,0.99183,0.99205,0.99249,0.99259,0.99264,0.9921,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213,0.99213
0.97689,0.97772,0.99181,0.9912,0.9918,0.99207,0.99214,0.99104,0.99125,0.99126,0.99129,0.99131,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132,0.99132
